Date,Top Performers,Bottom Performers
2005-04,"COO, JBHT, ROK, DHI, TTWO, HOLX, FRT, POOL, ROL, EIX, CHD, NUE, ADM, BXP, MAA, CMI, IEX, SJM, ESS, BRO, AOS, MHK, PPG, FE, EMN","AEE, ROP, HBAN, AFL, ATO, FDS, GL, APD, VMC, ED, DTE, AVY, CINF, PNW, SWK, SNA, DOV, LNC, RHI, STT, CMS, INCY, NTRS, BAX, TER"
2005-05,"JBHT, COO, ROL, DHI, HOLX, FRT, ROK, POOL, EIX, CHD, BXP, NUE, MAA, CMI, ESS, TTWO, SJM, IEX, FE, ROP, AEE, ADM, AFL, PPG, EMN","BRO, GL, FDS, ATO, APD, HBAN, ED, VMC, MHK, DTE, AOS, SNA, PNW, SWK, DOV, LNC, CINF, INCY, RHI, STT, AVY, CMS, NTRS, BAX, TER"
2005-06,"JBHT, COO, DHI, POOL, ROL, FRT, ROK, HOLX, EIX, MAA, BXP, CMI, ESS, TTWO, ROP, CHD, SJM, NUE, FDS, AEE, FE, IEX, ADM, ATO, AFL","EMN, ED, GL, HBAN, VMC, BRO, AOS, APD, PNW, PPG, MHK, DTE, INCY, SWK, SNA, DOV, LNC, STT, CINF, RHI, AVY, NTRS, CMS, BAX, TER"
2005-07,"COO, FRT, ROL, POOL, DHI, HOLX, JBHT, ROK, EIX, TTWO, CMI, BXP, MAA, CHD, FDS, ESS, ROP, ADM, FE, IEX, AEE, SJM, AFL, ED, VMC","BRO, ATO, HBAN, GL, CMS, DTE, NUE, EMN, PNW, MHK, APD, SWK, SNA, LNC, PPG, STT, AOS, NTRS, AVY, RHI, BAX, CINF, DOV, INCY, TER"
2005-08,"COO, EIX, FRT, DHI, POOL, ROL, JBHT, HOLX, BXP, ROK, CHD, MAA, TTWO, ROP, FDS, ESS, CMI, FE, ADM, IEX, SJM, AFL, ATO, VMC, BRO","MHK, ED, AEE, CMS, PNW, GL, NUE, DTE, APD, HBAN, SWK, RHI, EMN, DOV, CINF, LNC, NTRS, SNA, PPG, AOS, BAX, AVY, STT, INCY, TER"
2005-09,"EIX, COO, HOLX, FRT, DHI, JBHT, ROL, POOL, ROK, BXP, CMI, CHD, MAA, FDS, ESS, ROP, FE, ADM, IEX, TTWO, BRO, VMC, ATO, NUE, AFL","ED, SJM, AEE, MHK, RHI, PNW, GL, DTE, HBAN, SWK, CMS, APD, BAX, LNC, DOV, CINF, SNA, PPG, EMN, AOS, NTRS, STT, AVY, INCY, TER"
2005-10,"EIX, HOLX, ROL, COO, FRT, ROK, DHI, CMI, JBHT, BXP, FE, POOL, ESS, MAA, CHD, NUE, PNW, VMC, AFL, ED, IEX, BRO, ADM, FDS, ROP","AEE, GL, ATO, SJM, DTE, LNC, HBAN, BAX, APD, RHI, PPG, CINF, CMS, SNA, SWK, EMN, TTWO, MHK, DOV, NTRS, AOS, AVY, STT, TER, INCY"
2005-11,"EIX, HOLX, FRT, ROK, ROL, CMI, COO, JBHT, BXP, POOL, DHI, MAA, ESS, NUE, FE, CHD, BRO, AFL, PNW, FDS, ADM, IEX, AEE, VMC, ROP","GL, ED, HBAN, RHI, EMN, APD, SJM, ATO, BAX, LNC, AOS, CINF, PPG, DTE, SWK, NTRS, CMS, SNA, STT, MHK, TTWO, DOV, AVY, INCY, TER"
2005-12,"EIX, HOLX, FRT, ROL, JBHT, ROK, DHI, BXP, CMI, POOL, MAA, COO, ESS, NUE, FE, CHD, BRO, AFL, FDS, IEX, ADM, PNW, ED, AEE, GL","ROP, VMC, HBAN, APD, EMN, ATO, RHI, SJM, CINF, AOS, LNC, DTE, PPG, BAX, SWK, NTRS, SNA, MHK, STT, AVY, CMS, DOV, TTWO, INCY, TER"
2006-01,"EIX, HOLX, ROK, FRT, DHI, CMI, BXP, ROL, COO, NUE, POOL, JBHT, MAA, ESS, BRO, FE, FDS, CHD, AFL, ROP, ADM, GL, RHI, HBAN, AEE","APD, IEX, LNC, VMC, PNW, ED, BAX, CINF, EMN, TTWO, SJM, STT, NTRS, ATO, SNA, DTE, MHK, SWK, PPG, AOS, AVY, DOV, CMS, INCY, TER"
2006-02,"HOLX, EIX, CMI, NUE, FRT, BXP, POOL, COO, JBHT, BRO, ROK, MAA, ESS, FE, ROL, CHD, ADM, DHI, FDS, ROP, IEX, AFL, GL, PNW, VMC","AEE, SWK, APD, ED, RHI, CMS, HBAN, CINF, TTWO, LNC, SNA, EMN, DTE, AOS, BAX, ATO, STT, SJM, NTRS, AVY, MHK, PPG, DOV, TER, INCY"
2006-03,"HOLX, EIX, CMI, POOL, JBHT, BXP, BRO, ROP, NUE, FRT, MAA, FE, ROK, ADM, ESS, FDS, CHD, COO, VMC, IEX, CMS, DHI, APD, ROL, AFL","RHI, LNC, SWK, AEE, ED, GL, PNW, HBAN, EMN, CINF, DTE, AOS, TTWO, STT, ATO, SJM, SNA, MHK, NTRS, PPG, BAX, AVY, DOV, INCY, TER"
2006-04,"HOLX, EIX, NUE, CMI, BXP, ROP, POOL, FRT, ROK, BRO, ADM, MAA, JBHT, ESS, FE, VMC, CHD, IEX, COO, RHI, BAX, CMS, SWK, APD, DHI","FDS, EMN, GL, ROL, AFL, LNC, AEE, HBAN, TTWO, AOS, STT, ED, DTE, PNW, PPG, CINF, NTRS, ATO, SJM, SNA, DOV, MHK, AVY, INCY, TER"
2006-05,"HOLX, EIX, NUE, CMI, BXP, POOL, ROP, JBHT, ROK, BRO, ADM, FRT, ESS, MAA, FE, VMC, RHI, CHD, CMS, IEX, COO, BAX, EMN, APD, SWK","GL, LNC, AFL, FDS, ROL, STT, AEE, HBAN, NTRS, DHI, ED, DTE, SNA, PPG, TTWO, CINF, PNW, AOS, DOV, ATO, SJM, MHK, AVY, INCY, TER"
2006-06,"HOLX, CMI, NUE, ADM, EIX, JBHT, ROP, BXP, POOL, ROK, FRT, BRO, FE, ESS, MAA, RHI, EMN, CHD, VMC, IEX, CMS, BAX, FDS, LNC, GL","AFL, APD, SWK, ROL, CINF, STT, SNA, AEE, ED, COO, HBAN, NTRS, DHI, SJM, DOV, DTE, PPG, ATO, PNW, AOS, TTWO, AVY, MHK, INCY, TER"
2006-07,"HOLX, CMI, NUE, ADM, EIX, JBHT, ROK, BXP, FRT, ROP, POOL, MAA, BRO, ESS, FE, RHI, VMC, EMN, CHD, GL, CMS, AFL, IEX, ROL, BAX","APD, LNC, FDS, CINF, SWK, AEE, AOS, HBAN, DTE, SNA, ED, SJM, DOV, STT, ATO, PNW, PPG, COO, NTRS, AVY, DHI, MHK, INCY, TTWO, TER"
2006-08,"HOLX, NUE, ADM, EIX, BXP, CMI, BRO, FRT, FE, MAA, ESS, ROP, CMS, ROK, POOL, JBHT, BAX, CHD, ROL, DTE, AEE, GL, ED, LNC, SNA","PNW, IEX, AFL, EMN, VMC, CINF, SWK, APD, HBAN, FDS, ATO, SJM, RHI, COO, NTRS, STT, AOS, AVY, DOV, PPG, DHI, MHK, INCY, TTWO, TER"
2006-09,"HOLX, NUE, ADM, EIX, BXP, FE, CMI, FRT, BRO, MAA, ESS, CMS, ROP, CHD, ROK, ROL, BAX, POOL, JBHT, LNC, VMC, GL, AEE, PNW, DTE","EMN, ED, SNA, AFL, APD, HBAN, SJM, CINF, SWK, IEX, ATO, COO, FDS, STT, NTRS, RHI, INCY, AVY, PPG, DOV, AOS, DHI, MHK, TTWO, TER"
2006-10,"HOLX, NUE, CMI, BXP, ADM, EIX, BRO, FE, FRT, ESS, MAA, ROP, ROK, CMS, ROL, BAX, POOL, EMN, LNC, CHD, VMC, SNA, JBHT, GL, FDS","AEE, APD, AFL, PNW, RHI, ED, IEX, DTE, CINF, SWK, HBAN, ATO, SJM, AOS, NTRS, PPG, STT, COO, AVY, DOV, DHI, MHK, INCY, TTWO, TER"
2006-11,"HOLX, NUE, CMI, BXP, EIX, ADM, BRO, ESS, FE, FRT, MAA, ROP, ROK, CMS, BAX, EMN, ROL, CHD, JBHT, SNA, POOL, LNC, VMC, FDS, APD","AEE, DTE, GL, IEX, PNW, ED, RHI, ATO, HBAN, AFL, CINF, SWK, SJM, COO, NTRS, AVY, PPG, STT, AOS, DOV, DHI, MHK, INCY, TTWO, TER"
2006-12,"HOLX, NUE, BXP, CMI, EIX, ADM, FRT, FE, BRO, ESS, ROP, CMS, MAA, ROK, FDS, VMC, BAX, LNC, ROL, SNA, EMN, JBHT, RHI, POOL, CHD","AEE, DTE, GL, ED, ATO, APD, IEX, SWK, PNW, AFL, HBAN, CINF, NTRS, AVY, SJM, STT, DOV, COO, PPG, AOS, TTWO, MHK, DHI, INCY, TER"
2007-01,"HOLX, NUE, CMI, BXP, EIX, FRT, FE, ADM, BRO, ESS, ROP, CMS, FDS, MAA, VMC, LNC, BAX, ROK, ROL, CHD, POOL, SNA, DTE, EMN, JBHT","GL, RHI, AEE, ATO, PNW, AFL, ED, IEX, APD, CINF, HBAN, SWK, NTRS, STT, AVY, SJM, AOS, DOV, PPG, TTWO, COO, MHK, DHI, INCY, TER"
2007-02,"HOLX, NUE, BXP, CMI, EIX, FRT, ESS, ADM, ROP, FE, BRO, FDS, CMS, MAA, VMC, JBHT, BAX, ROK, CHD, RHI, SNA, LNC, APD, IEX, POOL","EMN, SWK, DTE, GL, AFL, ROL, PNW, AEE, ED, ATO, HBAN, STT, CINF, NTRS, AOS, PPG, SJM, AVY, DOV, DHI, MHK, TTWO, COO, INCY, TER"
2007-03,"HOLX, NUE, CMI, BXP, EIX, VMC, ESS, FRT, ADM, FDS, ROP, FE, JBHT, ROK, CMS, BRO, BAX, CHD, MAA, SNA, RHI, ROL, APD, IEX, LNC","EMN, SWK, DTE, ED, AEE, PNW, ATO, POOL, GL, AFL, AOS, NTRS, HBAN, STT, PPG, CINF, SJM, DOV, AVY, TTWO, COO, MHK, DHI, INCY, TER"
2007-04,"HOLX, NUE, CMI, BXP, EIX, ADM, VMC, ROP, FE, CMS, FRT, ESS, JBHT, FDS, BAX, CHD, BRO, MAA, SNA, ROK, EMN, APD, LNC, ED, IEX","ROL, RHI, DTE, AEE, PNW, ATO, AOS, AFL, NTRS, GL, POOL, PPG, HBAN, SWK, CINF, STT, SJM, DOV, AVY, TTWO, MHK, COO, INCY, DHI, TER"
2007-05,"HOLX, NUE, BXP, CMI, EIX, FRT, VMC, FE, ADM, CMS, ROP, ESS, FDS, MAA, BAX, BRO, CHD, ED, LNC, ROL, DTE, ROK, SNA, JBHT, AEE","EMN, APD, NTRS, ATO, GL, PNW, STT, HBAN, AFL, CINF, AOS, PPG, IEX, SJM, SWK, POOL, TTWO, RHI, DOV, MHK, AVY, COO, INCY, DHI, TER"
2007-06,"HOLX, NUE, CMI, EIX, BXP, FE, VMC, FRT, ADM, CMS, ROP, ESS, BAX, FDS, MAA, ROK, ED, BRO, CHD, DTE, ROL, JBHT, SNA, LNC, AEE","APD, NTRS, ATO, EMN, AFL, GL, SJM, STT, PNW, AOS, IEX, HBAN, SWK, PPG, CINF, POOL, TTWO, MHK, AVY, DOV, RHI, COO, INCY, DHI, TER"
2007-07,"HOLX, CMI, EIX, NUE, BXP, FE, VMC, ADM, CMS, ROP, FRT, FDS, ESS, BAX, ROK, SJM, ROL, CHD, APD, NTRS, LNC, ED, SNA, BRO, MAA","JBHT, DTE, AEE, EMN, STT, AFL, IEX, ATO, GL, AOS, HBAN, PPG, SWK, CINF, MHK, RHI, TTWO, PNW, DOV, AVY, POOL, COO, INCY, DHI, TER"
2007-08,"HOLX, CMI, ADM, EIX, ROP, AOS, FDS, BXP, FE, BAX, CMS, FRT, APD, NUE, ROL, VMC, CHD, ROK, SNA, EMN, STT, ESS, NTRS, SJM, BRO","AFL, PPG, LNC, DTE, ED, JBHT, IEX, MAA, AEE, ATO, GL, DOV, SWK, CINF, RHI, AVY, PNW, POOL, MHK, HBAN, TTWO, INCY, COO, TER, DHI"
2007-09,"HOLX, CMI, AOS, ADM, ROP, EIX, NUE, BXP, ROL, BAX, FE, FRT, APD, FDS, CMS, VMC, ROK, SNA, ESS, JBHT, BRO, CHD, EMN, AFL, IEX","NTRS, STT, SJM, ED, DTE, LNC, PPG, AEE, MAA, GL, CINF, ATO, DOV, RHI, SWK, PNW, AVY, POOL, MHK, HBAN, INCY, TTWO, COO, TER, DHI"
2007-10,"HOLX, CMI, AOS, ROP, EIX, ADM, BXP, FRT, FE, APD, ROL, BAX, FDS, NUE, CMS, SNA, CHD, ROK, NTRS, STT, ESS, AFL, BRO, VMC, EMN","SJM, ED, JBHT, LNC, DTE, AEE, PPG, IEX, MAA, ATO, CINF, GL, DOV, SWK, RHI, PNW, AVY, MHK, POOL, TTWO, HBAN, TER, COO, INCY, DHI"
2007-11,"HOLX, CMI, ROP, ADM, EIX, BAX, FE, NUE, ROL, BXP, AOS, APD, FDS, CMS, AFL, FRT, STT, CHD, NTRS, SNA, BRO, ESS, ROK, EMN, VMC","SJM, LNC, ED, DTE, AEE, JBHT, MAA, PPG, GL, ATO, IEX, SWK, CINF, DOV, RHI, PNW, AVY, HBAN, TTWO, MHK, POOL, INCY, COO, TER, DHI"
2007-12,"HOLX, CMI, CHD, ADM, NUE, BAX, ROP, EIX, FE, ROL, APD, NTRS, CMS, STT, BXP, AFL, FRT, VMC, FDS, SNA, AOS, ROK, BRO, ED, LNC","EMN, DTE, AEE, JBHT, MAA, ESS, IEX, SJM, PNW, DOV, GL, CINF, PPG, ATO, SWK, RHI, AVY, INCY, MHK, HBAN, TTWO, POOL, COO, TER, DHI"
2008-01,"HOLX, CMI, ADM, NUE, FE, ROP, CHD, APD, EIX, BAX, CMS, ROL, STT, NTRS, FRT, AFL, BXP, AOS, SNA, VMC, ROK, FDS, ED, LNC, IEX","JBHT, AEE, BRO, SJM, EMN, ESS, DTE, ATO, INCY, PNW, DOV, MAA, PPG, GL, CINF, SWK, RHI, AVY, TTWO, MHK, HBAN, POOL, COO, TER, DHI"
2008-02,"HOLX, CMI, ADM, NUE, BXP, FE, STT, BAX, ROP, INCY, NTRS, EIX, CHD, ROL, FRT, AOS, AFL, SNA, FDS, ESS, APD, JBHT, CMS, VMC, EMN","MAA, LNC, IEX, ATO, ED, BRO, GL, SWK, DTE, SJM, DOV, PNW, CINF, PPG, ROK, AEE, RHI, POOL, AVY, MHK, TER, TTWO, DHI, HBAN, COO"
2008-03,"HOLX, CMI, NUE, ADM, STT, BXP, FE, BAX, ROP, NTRS, AOS, AFL, FDS, EIX, ESS, SNA, ROL, CHD, INCY, FRT, TTWO, MAA, APD, VMC, EMN","JBHT, CMS, GL, IEX, SJM, LNC, SWK, DOV, ED, ATO, DTE, RHI, PNW, CINF, AEE, ROK, PPG, AVY, TER, BRO, MHK, POOL, HBAN, DHI, COO"
2008-04,"HOLX, CMI, NUE, INCY, ADM, BXP, STT, ESS, AFL, FE, BAX, ROP, FRT, SNA, FDS, CHD, JBHT, MAA, NTRS, APD, EIX, ROL, AOS, TTWO, VMC","EMN, LNC, GL, IEX, DOV, SJM, SWK, ED, ATO, ROK, CMS, RHI, AEE, CINF, DTE, PNW, TER, PPG, MHK, AVY, BRO, POOL, DHI, COO, HBAN"
2008-05,"CMI, HOLX, NUE, ADM, INCY, FDS, JBHT, FE, SNA, BXP, BAX, ROP, CHD, APD, AFL, NTRS, ESS, STT, EMN, MAA, TTWO, FRT, EIX, AOS, IEX","VMC, DOV, ROL, TER, LNC, GL, ROK, ATO, SWK, SJM, CMS, ED, RHI, CINF, AVY, DTE, BRO, PPG, AEE, MHK, PNW, POOL, DHI, COO, HBAN"
2008-06,"CMI, NUE, HOLX, ADM, FDS, JBHT, FE, SNA, BXP, ROP, APD, BAX, INCY, CHD, NTRS, AFL, ESS, STT, MAA, EMN, FRT, EIX, AOS, TTWO, IEX","DOV, VMC, ROL, LNC, GL, SJM, ROK, CMS, SWK, TER, ATO, RHI, ED, AVY, DTE, CINF, PPG, BRO, AEE, PNW, MHK, POOL, COO, DHI, HBAN"
2008-07,"CMI, NUE, HOLX, JBHT, FE, ROP, ADM, BAX, APD, BXP, FDS, SNA, CHD, NTRS, INCY, IEX, AFL, AOS, ESS, EMN, TTWO, STT, DOV, EIX, MAA","FRT, ROL, GL, ATO, RHI, SWK, VMC, DTE, LNC, TER, CMS, PPG, ROK, ED, SJM, AVY, AEE, BRO, PNW, MHK, CINF, COO, POOL, DHI, HBAN"
2008-08,"CMI, NUE, JBHT, HOLX, BAX, INCY, AOS, FDS, SNA, BXP, APD, NTRS, ROP, FE, STT, ESS, CHD, ADM, MAA, IEX, TTWO, ROL, DOV, EIX, FRT","AFL, EMN, SJM, GL, VMC, LNC, ATO, PPG, DTE, SWK, ROK, ED, CMS, BRO, AEE, PNW, AVY, RHI, CINF, POOL, MHK, TER, COO, HBAN, DHI"
2008-09,"CMI, NUE, JBHT, HOLX, INCY, FDS, BXP, BAX, AOS, SNA, APD, NTRS, CHD, FE, ROP, ESS, STT, TTWO, ROL, EMN, FRT, IEX, AFL, MAA, ADM","SJM, DOV, VMC, GL, SWK, LNC, EIX, PPG, ATO, DTE, ROK, ED, AVY, PNW, BRO, AEE, CMS, MHK, CINF, RHI, POOL, COO, TER, DHI, HBAN"
2008-10,"CMI, INCY, NUE, JBHT, HOLX, BXP, FDS, BAX, CHD, SNA, FRT, AOS, NTRS, ESS, ROL, ROP, APD, FE, EMN, AFL, STT, IEX, MAA, VMC, SJM","TTWO, DOV, GL, PPG, ATO, ADM, DTE, SWK, ED, LNC, AVY, EIX, MHK, PNW, BRO, ROK, AEE, POOL, CMS, CINF, RHI, TER, COO, HBAN, DHI"
2008-11,"CMI, INCY, NUE, JBHT, HOLX, CHD, BAX, BXP, FDS, SNA, ROL, FRT, ROP, ESS, FE, NTRS, VMC, APD, SJM, IEX, AOS, TTWO, MAA, DOV, AFL","ATO, EMN, STT, ADM, ED, PPG, DTE, GL, EIX, PNW, SWK, MHK, ROK, AVY, AEE, LNC, CMS, BRO, CINF, POOL, RHI, TER, HBAN, COO, DHI"
2008-12,"CMI, INCY, NUE, CHD, FDS, FE, HOLX, TTWO, JBHT, SNA, BAX, VMC, FRT, ROP, BXP, SJM, ESS, NTRS, ADM, ROL, IEX, APD, MAA, AFL, AOS","DOV, ATO, DTE, STT, PPG, ED, EMN, SWK, GL, EIX, ROK, AEE, PNW, CMS, LNC, CINF, AVY, BRO, POOL, RHI, MHK, COO, TER, HBAN, DHI"
2009-01,"CMI, NUE, INCY, VMC, FDS, CHD, SNA, FRT, BAX, NTRS, JBHT, ROL, BXP, IEX, ADM, ROP, HOLX, SJM, FE, DOV, APD, AFL, GL, MAA, LNC","ESS, AOS, ATO, TTWO, DTE, SWK, STT, PPG, PNW, EMN, MHK, EIX, ROK, ED, CMS, AVY, AEE, COO, CINF, POOL, BRO, RHI, TER, HBAN, DHI"
2009-02,"CMI, INCY, FDS, NTRS, NUE, BAX, VMC, SNA, CHD, SJM, FRT, ROP, JBHT, BXP, FE, IEX, APD, TTWO, LNC, ROL, ATO, DOV, DTE, GL, MAA","ESS, EMN, SWK, CMS, PNW, EIX, MHK, PPG, AFL, ADM, ED, HOLX, AEE, COO, AOS, ROK, STT, BRO, AVY, POOL, CINF, RHI, TER, DHI, HBAN"
2009-03,"CMI, INCY, FDS, NTRS, NUE, BAX, CHD, SJM, SNA, ROL, VMC, JBHT, FRT, TTWO, APD, IEX, ROP, FE, BXP, COO, LNC, ATO, CMS, DOV, HOLX","GL, ESS, SWK, DTE, MAA, EMN, PNW, EIX, ADM, ED, MHK, PPG, AFL, AEE, STT, ROK, AOS, AVY, CINF, BRO, RHI, POOL, TER, DHI, HBAN"
2009-04,"CMI, FDS, NTRS, JBHT, INCY, BAX, CHD, TTWO, APD, NUE, ROL, SNA, SJM, MHK, EMN, COO, FRT, GL, CMS, VMC, IEX, MAA, ATO, ED, ROP","FE, PPG, STT, DTE, AFL, EIX, SWK, DOV, PNW, HOLX, ADM, ESS, BXP, CINF, AEE, AVY, RHI, BRO, ROK, LNC, DHI, AOS, TER, POOL, HBAN"
2009-05,"CMI, MHK, FDS, EMN, INCY, JBHT, SNA, AFL, APD, CHD, FRT, TTWO, ROL, SJM, BAX, BXP, MAA, NUE, SWK, NTRS, IEX, ATO, COO, ROP, HOLX","VMC, CMS, PPG, LNC, GL, ROK, DTE, FE, DOV, ED, DHI, RHI, STT, ESS, EIX, PNW, AVY, AOS, CINF, BRO, POOL, TER, ADM, AEE, HBAN"
2009-06,"CMI, INCY, LNC, FDS, AFL, JBHT, EMN, MHK, APD, BAX, GL, CHD, NUE, SNA, ROL, STT, NTRS, SJM, TTWO, FRT, MAA, BXP, SWK, IEX, ATO","COO, PPG, ROP, CMS, DTE, HOLX, VMC, DOV, ESS, EIX, ROK, PNW, ED, FE, TER, AOS, AVY, HBAN, RHI, ADM, BRO, DHI, POOL, CINF, AEE"
2009-07,"CMI, INCY, TTWO, JBHT, LNC, FDS, AFL, EMN, BAX, SJM, CHD, APD, MHK, STT, ROL, NUE, SNA, GL, NTRS, FRT, IEX, MAA, BXP, SWK, CMS","ROP, ATO, DTE, COO, EIX, DOV, PPG, PNW, VMC, ED, TER, ROK, AOS, HOLX, FE, RHI, HBAN, ESS, DHI, BRO, AVY, ADM, AEE, POOL, CINF"
2009-08,"INCY, CMI, EMN, MHK, FDS, AFL, TTWO, JBHT, LNC, CHD, APD, SJM, SNA, BAX, ROL, STT, NTRS, PPG, SWK, IEX, NUE, ROK, FRT, GL, AOS","ROP, VMC, ATO, MAA, DHI, COO, POOL, DTE, CMS, RHI, BXP, TER, DOV, ED, PNW, EIX, HOLX, FE, ADM, ESS, AVY, CINF, BRO, AEE, HBAN"
